% # columns="iteration, evaluation, void, void, void, xmean", seed=948845, Mon Dec  9 13:29:48 2019, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 11 0 0 0 1.0877283231837274 -0.4529724805307225 0.9791863218082808 -0.1692951032880277 -1.8801230722729112 -1.1148574326775034 -0.170290586229427 0.6683481232857964 0.25460391643491176 0.5191603238896904 0.027399180423007374
2 22 0 0 0 2.2723706278825877 -0.9933255979005657 1.3924555657384627 0.11949291408842203 -2.2070301038644558 -1.0749179675845149 0.26073032842301946 0.4305338026844953 0.8222812633525902 1.973956503237197 0.30388442122227516
3 33 0 0 0 3.620980769815659 0.14456237688490137 1.0842751422210888 0.41220854012665187 -1.0970609952201504 -1.8627117331258356 0.515299153361612 0.22044650211535166 1.5357990434537512 1.7086413867039556 0.08830628146455577
4 44 0 0 0 5.654358884104178 -0.29495065129823067 0.835267619688262 1.2846752070974385 -0.42868192960103757 -2.436724550831884 1.4969108797818262 0.48632662308858754 1.5190695676863433 0.5669318624501485 0.22180256503931445
5 55 0 0 0 6.770845957917037 0.2600956372003144 0.5474841491937623 0.39820093005665735 -0.49689460799287405 -2.379578579278443 1.454407891367412 0.24789082272998597 2.071652574954567 0.8060061101454924 0.15691805501795567
6 66 0 0 0 8.452610123770969 0.5508293966038532 1.448874192185333 -0.32654702477125697 -0.5345827243857664 -0.6861681473844135 2.2969459271804804 0.847243006518184 2.2699516495058427 0.5574923609578339 1.3293088395395023
7 77 0 0 0 10.629705773313002 0.0008600194340004919 1.7192842826316375 -1.83380376075522 0.8066057581647197 -1.789774087183671 2.9680163149470578 0.4280077048973812 3.3218947721709378 0.8213921832268842 3.2880549346625028
8 88 0 0 0 13.581250818304884 1.084383360504624 1.091071712876014 -1.8956683052961698 -2.2141299083066146 -3.590950323142371 4.563745120125636 -0.8098033792850252 3.063637756089939 2.509281501478757 5.116057634071725
9 99 0 0 0 18.739021700922795 0.6492127092676387 2.978104510240398 -2.6343204534363993 -2.469869833142649 -3.2442673769428545 5.238675012054219 -1.4824548822882275 2.204506045280698 3.97192862817158 7.510706219450561
10 110 0 0 0 25.397081239484155 0.4302529876476845 2.3634808290932985 -1.0055027457986287 -0.2761554976598122 -4.370081671165439 6.782697704738338 -1.4759225228109245 1.9471123406905613 3.756799370887626 8.554533602225922
11 121 0 0 0 34.21370733191665 -6.766628609134138 4.451969465277575 1.270402858575259 -1.8199770433761906 -6.240984969019266 11.35174465592488 0.20485328593148489 1.484510419384022 3.8376257757333305 8.145259593431588
12 132 0 0 0 39.66290074288088 -6.580382555015254 5.571242822834734 2.5192705760211065 -0.6773400695573841 -3.9561901687450725 8.242812988010662 -2.2626177288610467 3.0146753901237036 4.903426792124955 7.755726449587925
13 143 0 0 0 49.668292764953506 -12.637374243719213 5.520143896395424 4.328461143167725 -1.5529589825534855 -0.779621148588022 6.959573848178044 -0.930652339028222 -1.289747045396176 10.410815482612144 8.805947009855421
14 154 0 0 0 63.775092146400496 -17.47099139132439 7.239104021946714 5.533235144037761 -0.15920885939931617 5.884138367935082 16.974106308523986 1.228894898422556 -4.454151402907549 11.552790270107895 4.850233297701048
15 165 0 0 0 77.38434404737778 -22.180377245102694 5.855628334714591 4.55732178176785 2.2728448097922085 2.320419018227268 20.002392296678423 -2.5231960624190837 -1.0269799929958978 10.47390511227851 1.5154403164796344
16 176 0 0 0 92.7141828119617 -17.987233120101443 5.94135578359996 18.960850525539072 -4.965764892507035 2.407496311170335 17.21309121000045 6.1374086975274995 -3.4369272453910034 18.11662514873333 8.236243443646032
17 187 0 0 0 116.89885976173863 -13.022156118586164 -1.5875426622612911 22.00487422186945 -4.86706708880269 4.708793742342297 19.41571281024361 -6.790038060777805 0.662729178742282 25.584404851262992 15.519415212768111
18 198 0 0 0 143.95791167451554 -15.724951667797566 10.676370867919676 14.337416039359887 3.06748473477258 10.164420351972181 20.196519521362088 -11.551257024485746 13.397706491593878 31.417734927618103 25.640932817564043
19 209 0 0 0 191.910851692166 -9.864998751205619 15.239752776566197 5.698782929245663 -12.962230102079037 13.271639913968185 10.039954669919245 -21.286781945568706 25.556129596880474 30.93521290326073 35.148907023795445
20 220 0 0 0 238.0364963778318 -15.226720614992853 15.802128479986614 -4.499924158889542 -8.495054280835054 25.834715684822044 37.010798712625935 -12.679872987975134 37.49458938206482 32.93237152270255 60.157695127633254
21 231 0 0 0 309.19644584702195 -43.76788046811687 33.85848410608759 -8.584312757606503 -4.320790725097185 42.67157104275612 55.21273557776089 -22.398873622399854 21.037862714552933 37.02848498293557 62.82350122632263
22 242 0 0 0 372.7932692418593 -44.82383164167957 17.862803671737222 -7.832208171235158 -5.93051229687909 78.35239960642177 45.729647937593 -46.11577370182969 75.07802329653451 73.41402573631066 67.1253223751225
23 253 0 0 0 434.92449781256437 -34.42636886268551 10.636260937136521 36.791838076236466 11.011421371695622 70.75351631919428 55.53408545005545 -47.393225434940256 85.89199042480512 105.90210429452229 80.56172232915705
24 264 0 0 0 506.17871374236495 -73.25808729185106 39.06885520512302 54.692646703706735 35.965471707283825 88.44836642649652 102.22621291057015 -49.123282055629275 131.51593620453315 166.33294328839196 132.53550188036814
25 275 0 0 0 636.4659620897955 -148.48100085845093 46.64172547830676 89.28686937280006 13.494931235537926 59.672847540402564 165.08442044200976 -90.96670235276945 131.23065777079876 206.93129772169533 94.94125689267653
26 286 0 0 0 779.1316470726704 -180.97971348294078 -3.4452906020661587 60.15908168228842 -22.203053047016084 17.187540078709368 129.55431383734944 -20.714108493246343 92.79239795028464 296.12805995543255 215.92124407343346
27 297 0 0 0 936.9405399665621 -216.88884848148783 35.24437934182033 32.8658283798824 -0.9931301262915824 17.98750662787317 275.28371531530854 6.589971195491888 35.69130022257746 178.0023540980504 313.0583192329875
28 308 0 0 0 1240.8812209864614 -303.83355164729034 58.77295279587653 -93.69962592060858 -38.85402818116203 85.0653935160656 333.34302073693294 -57.47056854582391 41.71863000591334 168.02379163088813 291.93080140915197
29 319 0 0 0 1382.194592255456 -421.6564351052787 64.49755174765338 -136.05537605957056 -142.99967107639367 119.26003471694382 403.0353769948263 -77.92843259514694 -35.48179946765545 236.45642641873275 347.00985728562483
30 330 0 0 0 1625.639154342891 -380.9819063912657 199.1074711492253 -130.20891043784383 40.180768938450115 232.761857816347 501.41335379919053 -99.23149001985257 -13.923509252017098 321.60888743127265 211.5703111320455
31 341 0 0 0 2041.3897540628311 -601.2369774742715 172.7071948109696 -222.17536610220844 260.28954841486086 509.7597100001616 693.5182041843613 -90.12633568348775 58.777640999332505 342.3774573865652 209.15289696387543
32 352 0 0 0 2554.4908111900218 -790.043988652816 219.88828399791515 -36.67431499077435 221.75394824803283 738.237911594484 799.6199282901988 -231.345019582954 -41.63124701159266 406.1158395522667 441.4825364899498
33 363 0 0 0 2970.3200885815554 -1062.1740055256078 339.0346677059885 69.4613024195731 120.60761085381097 809.1885273973023 853.994494483407 -418.25698907040675 28.955431994258234 610.620991652001 584.1095731028879
34 374 0 0 0 4087.67228845422 -1574.663341513637 259.7110870255295 169.53823479968437 -114.84817608901108 1048.1548940566227 980.3967129756327 -439.31380154944736 257.8641020229949 653.9981857348698 730.0360943895386
35 385 0 0 0 5443.275721526042 -2119.728255552476 428.7975251970106 -65.69859748656208 111.17036227552683 1482.966961999144 1418.7091027608715 -312.24762062102354 389.7175970675255 896.7191579533236 729.2175746719711
