% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=948845, Mon Dec  9 13:29:48 2019, <python>{}</python>
1 11 0.9849252967823516 0 0 0.9644230003651381 1.0222157978069422 0.993218755268491 0.9928292449121924 1.0165122562772912 0.964843917208427 0.9705628065076546 0.9797269786783627 0.9758755878769613 0.987383814081525 0.9720182441656852
2 22 1.0628687258002718 0 0 1.0550276472871234 1.1339451003405787 1.062231596582904 1.0681900155979125 1.1125415098270142 1.00332263512748 1.0488364545139026 1.0531768415045424 1.0507673649722937 1.1021292142114094 1.0383676785985267
3 33 1.1565078078978732 0 0 1.2438813309308319 1.2447383179518379 1.1540982135074898 1.1501610361566257 1.218145154309573 1.0774101512295389 1.1313607343234222 1.1307283084928132 1.1250472776900198 1.2055926178147454 1.1066099261520423
4 44 1.3904546338246704 0 0 1.580947228587703 1.4895550711325958 1.3894937913577243 1.4250198332740607 1.4479840231467196 1.2704996007619775 1.3402196156455568 1.317394502988264 1.3527889578408305 1.474401101687578 1.3380436776483138
5 55 1.559092264239122 0 0 1.8033605085854176 1.651234253656997 1.5116796223814888 1.6429830584672698 1.584475395757524 1.4267952328032856 1.5092010911453597 1.46658638065603 1.54758410512244 1.630057929841759 1.5146166546157929
6 66 1.767679578928297 0 0 2.1375461770408846 1.8306697494513984 1.658593270853363 1.8492394845510338 1.7927794589683843 1.6463535446555322 1.6991678167953992 1.651221343615835 1.756928865214464 1.8302850072620744 1.747633260279258
7 77 2.081672560187365 0 0 2.6006393916362516 2.164517582530967 1.9321415485831372 2.2150681195175093 2.1041319286830995 1.9678015576201198 2.0137542682973653 1.9563126687872756 2.0569095698699122 2.0940538577371863 2.074419464021042
8 88 2.495514407895121 0 0 3.1123832227954713 2.585430772447309 2.3039835750768054 2.641331653293916 2.6090600141580764 2.331497880543226 2.425830739532793 2.351950638331204 2.443130902268239 2.499541066662964 2.5210183970623157
9 99 3.097154436524267 0 0 3.8860857431691485 3.204028956524818 2.805257268904505 3.2965153851638065 3.2166265772746776 2.8923145156489096 3.0219739556576988 2.9118355560029183 3.044183598840679 3.0719527496332595 3.149614181965388
10 110 3.9373468852963964 0 0 4.987267176375453 4.027872501355764 3.5439142357126037 4.180680358526965 4.158655305759681 3.6770383257972834 3.813242623086228 3.687414941379539 3.8595052028873496 3.882839511155847 3.9896979129434986
11 121 5.38495786315026 0 0 7.082858118655554 5.740975779119792 4.84452346793454 5.774151022884953 5.678256015716909 4.977017832219377 5.244024148569713 4.912991961410622 5.29959823932814 5.259350008600491 5.424363162836773
12 132 6.562406520606024 0 0 8.314883822508554 6.905013117338062 5.816088791450059 6.991422159984901 6.942556760065224 6.090683733670747 6.419594653604408 5.967480135770405 6.481975663678848 6.397755770257413 6.477615091484538
13 143 8.061884847983906 0 0 10.316196348728491 8.434898958992754 7.114505496800299 8.527514536252625 8.396104475085396 7.531182447608014 7.993419189486944 7.410694092027771 7.704439852481419 7.680244287912173 7.996046323036108
14 154 10.181172239891309 0 0 13.164833284668523 10.60898130557054 8.88801112828877 10.605986578008466 10.453079329691203 9.38647217664932 10.08343096417484 9.21760575235187 9.66776451367459 9.700279200223225 10.239436956542939
15 165 12.353405460293402 0 0 16.12344285320516 12.992045637306084 10.704759071139305 12.639410777621698 12.65810129178601 11.217983622142919 11.99410332826926 10.856299665675781 11.725493790372356 11.743013716529799 12.578506625206494
16 176 14.477394892124972 0 0 19.04419729680002 14.66328376514222 12.508181783254107 15.08880548151054 14.669292499197743 12.994386261780843 14.140079772438316 12.829569978354742 13.682785274559555 13.773353588759129 14.77346600731182
