% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=948845, Mon Dec  9 13:29:48 2019
1 11 0.9849252967823516 1.000045455578528 1.0 1.0 1.000004545464876 1.0000090909504133 1.000013636456612 1.0000181819834721 1.0000227275309936 1.0000272730991768 1.000031818688022 1.0000363642975287 1.0000409099276972 1.000045455578528
2 22 1.0628687258002718 1.1070879355411865 0.9159063868316092 0.9159063868316092 0.9556253144872574 0.9673449810733318 0.9900556338191238 0.9995860896908312 1.000027992914184 1.0019308405529737 1.004202961420066 1.0085572246171026 1.0452560996279932 1.1070879355411865
3 33 1.1565078078978732 1.2133878151891127 0.889501360809167 0.889501360809167 0.9349660250101005 0.9574895681883201 0.9701067702522753 0.9807279930029659 0.9854016389893476 0.9969728631813426 1.0097591866888582 1.0336570501662434 1.0350391849365403 1.2133878151891127
4 44 1.3904546338246704 1.2440039228361126 0.8834567439392169 0.8834567439392169 0.9171263256644702 0.9269412881946125 0.9700054844376604 0.9781271751421378 0.9828698735499553 1.0043547478036152 1.0112257366358408 1.0202453674018415 1.083811762921618 1.2440039228361126
5 55 1.559092264239122 1.260586271609354 0.8462383008707444 0.8462383008707444 0.9064750845128858 0.9310947131500128 0.9635162335271544 0.9659761960988241 0.9755201188955168 1.0016986480247805 1.0169559473579668 1.0665178797197654 1.1182167593429395 1.260586271609354
6 66 1.767679578928297 1.2465847721699246 0.8475143852859108 0.8475143852859108 0.9023308641862832 0.9232430569931861 0.9430927648235584 0.9641909116829955 0.9759421354337624 0.9840267611910067 1.033816149730404 1.088816477664104 1.1364695397426832 1.2465847721699246
7 77 2.081672560187365 1.3009996785312636 0.8440152068772454 0.8440152068772454 0.8776857908557274 0.9025134943405895 0.9336176372699364 0.9491817870008955 0.9655113855400356 1.0086237375366096 1.0442030738739418 1.0803197843657428 1.1270326973686564 1.3009996785312636
8 88 2.495514407895121 1.3467336176874458 0.8108574422522136 0.8108574422522136 0.8617903374559053 0.8999356308252925 0.9093564739020537 0.9547144140227163 0.9701577755206691 1.0230349826979512 1.0324977900198347 1.1195619448656426 1.1321969017107116 1.3467336176874458
9 99 3.097154436524267 1.3707634951698855 0.7954690880918291 0.7954690880918291 0.8403846117567568 0.8947353606864293 0.9120084562031928 0.9479004617155466 0.965602825737271 1.0257612620437122 1.062006323109738 1.1063151937579012 1.1391534153774932 1.3707634951698855
10 110 3.9373468852963964 1.4167284942469704 0.7939315632257743 0.7939315632257743 0.8324051684872785 0.8906301568046036 0.8916245627169533 0.9353815361801057 0.9587424662465773 1.010917676300645 1.0535742441752638 1.111717698089013 1.1348870518260048 1.4167284942469704
11 121 5.38495786315026 1.3872098064441618 0.7744062002120722 0.7744062002120722 0.8218714493221796 0.8867516301609439 0.9067081489626028 0.9483997461029549 0.9578040175747802 1.017612402935679 1.0574293288772225 1.111918983113507 1.1560625981131685 1.3872098064441618
12 132 6.562406520606024 1.4298109581803835 0.7842892023257539 0.7842892023257539 0.8070497259994618 0.8550997290074478 0.9025374689656117 0.9489083105356234 0.9537791544449176 1.0091407414401132 1.061150767091957 1.1329422825599786 1.1895726379346347 1.4298109581803835
13 143 8.061884847983906 1.3916216093217253 0.7736227011185205 0.7736227011185205 0.8054281472575049 0.856439805095248 0.8914874841944691 0.9513456189363639 0.9609321228926321 1.0079719522391115 1.054276970100395 1.1224504424152308 1.170482581931832 1.3916216093217253
14 154 10.181172239891309 1.4065600652349186 0.7657832682438298 0.7657832682438298 0.8113822412251561 0.8485269431803544 0.895369560538555 0.9310349502171877 0.9551480870084534 1.0110050502582906 1.0582829841367194 1.1030858988291072 1.1562113914016439 1.4065600652349186
15 165 12.353405460293402 1.3973249288883467 0.761827673857637 0.761827673857637 0.810912649204994 0.8423745707422773 0.8768143853015171 0.9370747118228637 0.9647428555977304 1.01898528628834 1.0327575813325678 1.098418494980554 1.1582498983114033 1.3973249288883467
16 176 14.477394892124972 1.4015563915128184 0.7562406380268452 0.7562406380268452 0.7891397316692647 0.8273225719205118 0.8794027202932195 0.9298894739026458 0.954105022054516 1.0052841088537843 1.0493691594881376 1.0893181404553918 1.161017279949119 1.4015563915128184
17 187 17.142346231838214 1.4144513672039956 0.7411318813582494 0.7411318813582494 0.7735131107929982 0.8333299093518185 0.8772446974142554 0.9037677412824707 0.9487229836407374 1.0293529601834772 1.045746103196631 1.0741611131381648 1.1679296514972293 1.4144513672039956
18 198 20.07725415754528 1.4386627668298213 0.7341071487689425 0.7341071487689425 0.7670614271015298 0.8181803641240639 0.8701457711722282 0.903007561981527 0.9493863056396223 1.0381935831314966 1.0546896339765024 1.0698942710991937 1.1687245354584386 1.4386627668298213
19 209 25.40975799082888 1.4416585012944265 0.736500789516812 0.736500789516812 0.7563944701144429 0.8151736136795442 0.8525544863658614 0.8957390579951849 0.9576739033353664 1.0096254468491659 1.048851414291961 1.067886770325308 1.156474623151826 1.4416585012944265
20 220 32.032335662831535 1.426755101974389 0.7214988329029496 0.7214988329029496 0.7392743726896356 0.8218187404573023 0.8590791063116535 0.8834185319572014 0.9487426460355594 1.0209471189315007 1.0459812074968464 1.0691156100995345 1.1637455728191928 1.426755101974389
21 231 41.02131787815921 1.4580828016172511 0.7056156787854888 0.7056156787854888 0.7474641079202349 0.7899068931276658 0.8612135235984455 0.8828122067617846 0.9392835004034873 0.9858125215755986 1.0355224173453512 1.1107475992369584 1.1512563957265376 1.4580828016172511
22 242 52.61593088291518 1.4503527044833393 0.7001960380494137 0.7001960380494137 0.7334702448600696 0.7772747225290385 0.8558237990390526 0.8804179606989855 0.9326890682966356 0.9815576955580676 1.0211821872873625 1.1238425384753203 1.1816873622917565 1.4503527044833393
23 253 63.73047356490111 1.4478135236247427 0.6998893095661455 0.6998893095661455 0.7340682829609466 0.7757412752193092 0.8259262494178212 0.8830586277908747 0.9340983794192209 0.9896378769975526 1.0437963136479333 1.0765833761272203 1.1752339029300016 1.4478135236247427
24 264 78.45522764984264 1.4425913527605763 0.6808633885801528 0.6808633885801528 0.7239904981437729 0.7607891044532583 0.8243264597034566 0.8760125742782335 0.9368700330433379 1.0039018397562391 1.0372915572880579 1.0667464967469171 1.1659388107642898 1.4425913527605763
25 275 95.69632595273104 1.4424669976564408 0.6676584753779283 0.6676584753779283 0.7134821442785444 0.7617884968015213 0.8149473799082835 0.8774941665891132 0.943991740569732 0.9909347988612207 1.0257773816245466 1.0776174674222057 1.1709672548257384 1.4424669976564408
26 286 118.23440827527125 1.4767300905744618 0.6576724092759942 0.6576724092759942 0.7058938345785781 0.750313974496531 0.8165531156148313 0.8715641259638804 0.9239230899668799 0.9746766865678869 1.025172121490027 1.0733571860804003 1.1729112579787004 1.4767300905744618
